compound_id	compound_name	pathway	smiles	scenario_id	study_name	study_description	spike_compound	minormajor	acidity	acidity_unit	temperature	temperature_unit	CEC	CEC_unit	OC	biomass_start	biomass_end	biomass	wst_value	wst_type	humidity	humidity_conditions	soil_texture	sand	silt	clay
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/837880a7-3ca0-44bd-a8c0-cc33fc987f4c/structure/189b6054-d792-49d1-929f-6b7732b35aa2	CO2	Aminopyralid	O=C=O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/5d35f20b-7090-4db7-82a9-cdb6101d9254	Yoder, R.N. and Smith, K.P., (2003a)	no description				pH		&#176;C	6.8	mEq/100g		111.4	39.5			MHC	40.0		Sand	91.0	6.0	3.0
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/ed004f3f-5dca-4b2c-8067-6c353658bf03/structure/0f6b6584-c0de-4503-87db-a5d27c1b0888	IT-5	Amisulbrom	O=S(=O)(c1nc[nH]n1)n1c(CO)c(Br)c2ccc(F)cc21	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/32583d9a-b190-497c-83d9-37969a6e77a4	Crowe, A. (2004d)	no description				pH		&#176;C	21.5	mEq/100g		736.0	737.0			pF 2			Sandy loam	65.7	19.0	15.3
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/b47b94dc-b5df-445f-89b9-413865c64f4b/structure/90d7fa19-bf70-4a78-8205-936a14c73707	IT-3	Amisulbrom	CN(C)S(=O)(=O)n1cnc(S(=O)(=O)n2c(CO)c(Br)c3cc(O)c(F)cc32)n1	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/32583d9a-b190-497c-83d9-37969a6e77a4	Crowe, A. (2004d)	no description				pH		&#176;C	21.5	mEq/100g		736.0	737.0			pF 2			Sandy loam	65.7	19.0	15.3
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/282b8764-4bd0-4b1a-88ee-35d1af88f762/structure/af720a60-2a98-471f-b0f0-61706b6bd6f7	IT-2	Amisulbrom	CN(C)S(=O)(=O)n1cnc(S(=O)(=O)n2c(CO)c(Br)c3ccc(F)cc32)n1	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/32583d9a-b190-497c-83d9-37969a6e77a4	Crowe, A. (2004d)	no description				pH		&#176;C	21.5	mEq/100g		736.0	737.0			pF 2			Sandy loam	65.7	19.0	15.3
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/837880a7-3ca0-44bd-a8c0-cc33fc987f4c/structure/189b6054-d792-49d1-929f-6b7732b35aa2	CO2	Amisulbrom	O=C=O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/32583d9a-b190-497c-83d9-37969a6e77a4	Crowe, A. (2004d)	no description				pH		&#176;C	21.5	mEq/100g		736.0	737.0			pF 2			Sandy loam	65.7	19.0	15.3
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/40f10de6-c4c9-46f0-94e4-fa020faeea51/structure/0c5b8880-d5bc-450b-8df4-4e9b46798eb8	IT-14	Amisulbrom	Cc1c(Br)c2ccc(F)cc2n1S(=O)(=O)c1ncn(C)n1	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/32583d9a-b190-497c-83d9-37969a6e77a4	Crowe, A. (2004d)	no description				pH		&#176;C	21.5	mEq/100g		736.0	737.0			pF 2			Sandy loam	65.7	19.0	15.3
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/d086af97-2b03-4c10-9cb7-83aa60e742d7/structure/a365c056-0d94-4063-8114-202cf84d6f83	IT-9	Amisulbrom	CN(C)S(=O)(=O)n1cnc(S(=O)(=O)Nc2cc(F)ccc2C(=O)O)n1	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/32583d9a-b190-497c-83d9-37969a6e77a4	Crowe, A. (2004d)	no description				pH		&#176;C	21.5	mEq/100g		736.0	737.0			pF 2			Sandy loam	65.7	19.0	15.3
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/8c3debaf-aa15-436f-93f1-1f8710fe17f8/structure/280ad51e-148f-420f-8bfe-879539142213	IT-11	Amisulbrom	CN(C)S(=O)(=O)n1cnc(S(=O)(=O)N2c3cc(F)ccc3C(=O)C2(C)O)n1	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/32583d9a-b190-497c-83d9-37969a6e77a4	Crowe, A. (2004d)	no description				pH		&#176;C	21.5	mEq/100g		736.0	737.0			pF 2			Sandy loam	65.7	19.0	15.3
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/837880a7-3ca0-44bd-a8c0-cc33fc987f4c/structure/189b6054-d792-49d1-929f-6b7732b35aa2	CO2	Amitrole	O=C=O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/0cf73577-d610-460d-91da-f29095075538	Hall, B.E., (1994)	no description				pH		&#176;C	2.25	mEq/100g						0.33 bar	75.0		Sand	7.81	9.16	3.02
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/9d29b92b-3bcc-49f4-b535-c52d4907ef02/structure/7069f245-1464-4b17-8e28-d13094670984	5-Hydroxyamitrole	Amitrole	Nc1n[nH]c(O)n1																							
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/8afad709-fb0f-4905-be05-00944f9f185f/structure/00bc4e95-0e6e-4f9a-b4a3-97c322f761d3	Cyanamide	Amitrole	N#CN																							
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/b0dc3512-5b76-4570-85fd-74517b0dca39/structure/d571a6aa-ae16-465a-94aa-9896904b645a	Aminoguanidine bicarbonate	Amitrole	N=C(N)NN.O=C(O)O																							
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/4cbfddab-2551-420e-b8b6-289bb491e7b4/structure/6ce02680-c09e-4aa0-866d-d6a740f4a5ba	Hydrazine	Amitrole	NN																							
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/a4a8116a-0fc4-4ad8-b192-1387a253bac6/structure/e15c4bfb-3069-4df2-9391-e66e78ff3a2e	Urea	Amitrole	NC(N)=O																							
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/f4583a7f-9018-45bc-9a9c-545a7e4bc025/structure/d44f9306-4946-4e0f-9760-51d9917284ee	N2	Amitrole	N#N																							
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/27a89bdf-42f7-478f-91d8-e39881581096/structure/47b41ca7-f8c0-431d-9b3e-964e389db10b	Ammonium	Amitrole	[NH4+]																							
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/f6a91237-2ad3-4308-8050-239eb6e555e0/structure/8bdd4a60-b28f-4024-ac84-e065f880eef9	Urazole	Amitrole	Oc1n[nH]c(O)n1																							
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/837880a7-3ca0-44bd-a8c0-cc33fc987f4c/structure/189b6054-d792-49d1-929f-6b7732b35aa2	CO2	Asulam	O=C=O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/43f4e777-6423-4616-b25e-9e50292e168b	Yeomans, 2000a, Yeomans and Swales, 2003a, Hardy and Patel, 2006a	no description				pH		&#176;C	9.8	mEq/100g		126.3	348.3			WHC at pF 0	45.0		Sandy loam	75.0	12.0	13.0
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/a73bf127-9a08-4de6-bfbe-7ef1d0ef22c0/structure/bf395af0-6527-42b1-9a2d-962aebff45dc	Sulfanilic acid	Asulam	Nc1ccc(S(=O)(=O)[O-])cc1	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/43f4e777-6423-4616-b25e-9e50292e168b	Yeomans, 2000a, Yeomans and Swales, 2003a, Hardy and Patel, 2006a	no description				pH		&#176;C	9.8	mEq/100g		126.3	348.3			WHC at pF 0	45.0		Sandy loam	75.0	12.0	13.0
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/75dccea0-44df-4858-9880-b2e2895be7ee/structure/5d0d88d8-b2c9-477b-ac79-9f9492fcd56a	Benzenesulfonic acid	Asulam	O=S(=O)(O)c1ccccc1																							
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/44caa8fc-148b-47bc-81b8-541017eb3624/structure/f9dfe409-0246-42d6-8972-f2429182f018	Acetyl asulam	Asulam	COC(=O)NS(=O)(=O)c1ccc(NC(C)=O)cc1	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/43f4e777-6423-4616-b25e-9e50292e168b	Yeomans, 2000a, Yeomans and Swales, 2003a, Hardy and Patel, 2006a	no description				pH		&#176;C	9.8	mEq/100g		126.3	348.3			WHC at pF 0	45.0		Sandy loam	75.0	12.0	13.0
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/ef814d4e-dd98-4bea-bb38-1b4713a3e578/structure/b1a1e1d1-dc6d-4e14-b651-4eb55767b42f	Acetylsulfanilamide	Asulam	CC(=O)Nc1ccc(S(N)(=O)=O)cc1	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/43f4e777-6423-4616-b25e-9e50292e168b	Yeomans, 2000a, Yeomans and Swales, 2003a, Hardy and Patel, 2006a	no description				pH		&#176;C	9.8	mEq/100g		126.3	348.3			WHC at pF 0	45.0		Sandy loam	75.0	12.0	13.0
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/d8ff2b54-7927-4b80-a685-0aa3109d168b/structure/16facea9-05a5-4de0-a9c3-64d5d0f29ebc	Benzenesulfonamide	Asulam	NS(=O)(=O)c1ccccc1																							
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/e51108b3-403b-4263-81e2-d138f6f9cdbf/structure/84b1ccd1-b6dd-444e-9952-5d2e813dcd69	Methylphenylsulfonylcarbamate	Asulam	COC(=O)NS(=O)(=O)c1ccccc1																							
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/837880a7-3ca0-44bd-a8c0-cc33fc987f4c/structure/189b6054-d792-49d1-929f-6b7732b35aa2	CO2	Avermectin B1a	O=C=O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/9f59baa4-8729-4fbb-a382-348f2b14c9cd	Ku, C.C. & Jacob, T.A. (1983a)	no description				pH			9.3	mEq/100g						FC	75.0		Sandy loam			
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/244f5f82-1138-4e24-af48-fb6b406096bc/structure/86a362ac-d22c-4efc-9000-cea0f9309813	Aldehyde form of 8a-hydroxy avermectin B1a	Avermectin B1a	CC[C](C)[C]1OC2(C=C[C]1C)C[C]1C[C](CC=C(C)[C](OC3C[C](OC)[C](OC4C[C](OC)[C](O)[C](C)O4)[C](C)O3)[C](C)C=CC=C(C=O)C3(O)[C](CC(C)C(O)C3O)C(=O)O1)O2																							
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/e7a3b162-7aa2-429e-838a-0273c96035f1/structure/fb84fa8b-e2fe-48a8-900e-7043b93f431c	Azadirachtinin	Azadirachtin 	CC=C(C)C(=O)OC1CC(OC(C)=O)C2(C(=O)OC)COC3C2C12COC(O)(C(=O)OC)C2C1(C)C3OC2(C)C3CC(OC4OC=CC43O)C21O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/a7c49cee-39ed-4385-9375-b5629ca63fde	Annex IIA 7.1.1/01, Kleeberg, H.	no description				pH		&#176;C	4.0	mEq/100g		72.0	38.0			MWHC	40.0		Sand	89.2	9.9	1.8
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/d1b95a1b-0b21-4bf7-95c4-826ea47bc714/structure/30bf9a10-6947-4791-be69-4656ef731619	3-Deacetyl-azadirachtinA 	Azadirachtin 	CC=C(C)C(=O)OC1CC(O)C2(C(=O)OC)COC3C(O)C(C)(C(C)C)C4C(O)(C(=O)OC)OCC14C32	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/a7c49cee-39ed-4385-9375-b5629ca63fde	Annex IIA 7.1.1/01, Kleeberg, H.	no description				pH		&#176;C	4.0	mEq/100g		72.0	38.0			MWHC	40.0		Sand	89.2	9.9	1.8
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/33aaad51-dc7c-489a-8f7b-01a7791f6bdc/structure/cb175b81-8703-4260-9a7e-55a07f9b605d	3-Deacetyl-azadirachtinin	Azadirachtin 	C.CC=C(C)C(=O)OC1CC(O)C2(C(=O)OC)COC3C2C12COC(O)(C(=O)OC)C2C1(C)C3OC2(C)C3CC(OC4OC=CC43O)C21O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/a7c49cee-39ed-4385-9375-b5629ca63fde	Annex IIA 7.1.1/01, Kleeberg, H.	no description				pH		&#176;C	4.0	mEq/100g		72.0	38.0			MWHC	40.0		Sand	89.2	9.9	1.8
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/837880a7-3ca0-44bd-a8c0-cc33fc987f4c/structure/189b6054-d792-49d1-929f-6b7732b35aa2	CO2	Azimsulfuron	O=C=O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/7a198929-048d-48b9-855b-09f46be56ede	Shaw, D. (2002)	no description				pH		&#176;C	5.54	mEq/100g		231.0	158.0			MWHC	50.0		Sandy loam	57.2	30.0	12.8
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/d00595b1-3548-464f-be7f-348ae209e269/structure/c60a860d-949b-4a48-9a78-f5b7ae1f0909	KQ962	Azimsulfuron	Cn1nnc(-c2cnn(C)c2S(=O)(=O)NC(=O)NC(=N)N)n1	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/f3d09fa1-a89a-4609-a607-bf6e7452d7f4	Sato, K. & Kato, Y. (1993)	no description						&#176;C														
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/73506251-1e1f-44dc-8e11-02fe7ca664e6/structure/8808b7c9-11f9-495b-b8f7-7a95335c8426	Compound 36 (R403314)	Azoxystrobin	COC=C(C(=O)O)c1ccccc1Oc1cc(Oc2ccccc2C(N)=O)ncn1	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/ec509461-e6ec-491f-96d6-4a378ea17248	Annex II 7.1.1, Warington, Chalofti, Harvey	no description				pH		&#176;C	14.6	mEq/100g		455.0	276.0			WHC at 0.33 bar	75.0		Sandy loam	55.0	25.0	20.0
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/640e18f9-1845-4f8c-a794-56241025d809/structure/50837720-1243-4155-b512-aa519e3b33f5	Compound 10	Azoxystrobin	COC=C(C(=O)OO)c1ccccc1Oc1cc(O)ncn1	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/ec509461-e6ec-491f-96d6-4a378ea17248	Annex II 7.1.1, Warington, Chalofti, Harvey	no description				pH		&#176;C	14.6	mEq/100g		455.0	276.0			WHC at 0.33 bar	75.0		Sandy loam	55.0	25.0	20.0
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/837880a7-3ca0-44bd-a8c0-cc33fc987f4c/structure/189b6054-d792-49d1-929f-6b7732b35aa2	CO2	Azoxystrobin	O=C=O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/ec509461-e6ec-491f-96d6-4a378ea17248	Annex II 7.1.1, Warington, Chalofti, Harvey	no description				pH		&#176;C	14.6	mEq/100g		455.0	276.0			WHC at 0.33 bar	75.0		Sandy loam	55.0	25.0	20.0
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/005643bd-80f1-4bbc-b8ce-115af94a6bf2/structure/f2e78e8c-e0cb-4e2a-969e-cec08cf279de	Compound 3 (R219277)	Azoxystrobin	COC=C(C(=O)OC)c1ccccc1Oc1cc(O)ncn1	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/ec509461-e6ec-491f-96d6-4a378ea17248	Annex II 7.1.1, Warington, Chalofti, Harvey	no description				pH		&#176;C	14.6	mEq/100g		455.0	276.0			WHC at 0.33 bar	75.0		Sandy loam	55.0	25.0	20.0
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/837880a7-3ca0-44bd-a8c0-cc33fc987f4c/structure/189b6054-d792-49d1-929f-6b7732b35aa2	CO2	BAS 650 F	O=C=O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/eb343d9d-59f9-4830-8091-b4cab3af4d2c	Horn, A. (2008)	no description				pH		&#176;C	5.0	mEq/100g		112.0	135.0			MWHC	40.0		Loamy sand	83.0	12.0	5.0
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/837880a7-3ca0-44bd-a8c0-cc33fc987f4c/structure/189b6054-d792-49d1-929f-6b7732b35aa2	CO2	BAS 700 F (Fluxapyroxad)	O=C=O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/cf1538ce-56db-4500-ae51-44d5676843aa	IIA 7.1.1/1, IIA 7.2.1/1 Unold, Bayer, 2009a	no description				pH		&#176;C	12.2	mEq/100g		301.0	294.0			MWHC	40.0		Sandy loam	64.4	25.2	10.4
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/e079882b-3a45-4b74-a252-edbce539f7d4/structure/3a6d6fe4-b153-4c8e-82cf-aa341d816cbd	M700F003	BAS 700 F (Fluxapyroxad)	Nc1ccccc1-c1cc(F)c(F)c(F)c1	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/94573395-c6a5-4425-abe2-0d9cb6a0f5a8	IIA 7.1.1/1, IIA 7.2.1/1 Unold, Bayer, 2009a	no description				pH		&#176;C	12.2	mEq/100g		301.0	294.0			MWHC	40.0		Sandy loam	64.4	25.2	10.4
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/837880a7-3ca0-44bd-a8c0-cc33fc987f4c/structure/189b6054-d792-49d1-929f-6b7732b35aa2	CO2	Benalaxyl-M	O=C=O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/4d2ee272-0559-48f1-8b00-33afeac7b20d	IIA,07.01.01 .02.01/03M1, Scacchi, Pizzingrilli (1997a)	no description				pH		&#176;C	9.0	mEq/100g					 	WHC	40.0		Sandy loam	63.2	27.4	9.5
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/837880a7-3ca0-44bd-a8c0-cc33fc987f4c/structure/189b6054-d792-49d1-929f-6b7732b35aa2	CO2	Benfluralin	O=C=O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/ebe792b0-8924-4a2f-9904-ff5bd0f2aac9	IIA 7.1.1.1.1/01, Graper, 1990a	no description				pH		&#176;C	8.8	mEq/100g						1/3 bar MHC	75.0		Sandy loam	66.0	21.0	13.0
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/04c0d4fa-c4e5-4349-82e0-4caf84a176b7/structure/899651db-b41c-4c78-9a62-5b8fe7f9e31f	B34	Benfluralin	CCCCNc1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-]	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/ebe792b0-8924-4a2f-9904-ff5bd0f2aac9	IIA 7.1.1.1.1/01, Graper, 1990a	no description				pH		&#176;C	8.8	mEq/100g						1/3 bar MHC	75.0		Sandy loam	66.0	21.0	13.0
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/97f7d95e-dc9a-48b5-9045-953a91173679/structure/8f689779-f6d3-4f77-8eb2-b287bbe4092b	ET-2E	Benfluralin	CCNc1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-]	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/ebe792b0-8924-4a2f-9904-ff5bd0f2aac9	IIA 7.1.1.1.1/01, Graper, 1990a	no description				pH		&#176;C	8.8	mEq/100g						1/3 bar MHC	75.0		Sandy loam	66.0	21.0	13.0
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/1587b134-a5ef-4c3a-804d-b730b02545c1/structure/054d3c3d-84ab-4dee-8b45-195b1a469cc9	ET-20	Benfluralin	O=[N+]([O-])c1cc(C(F)(F)F)cc([N+](=O)[O-])c1O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/ebe792b0-8924-4a2f-9904-ff5bd0f2aac9	IIA 7.1.1.1.1/01, Graper, 1990a	no description				pH		&#176;C	8.8	mEq/100g						1/3 bar MHC	75.0		Sandy loam	66.0	21.0	13.0
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/d8d9e1bf-e046-402a-8b2c-4e42781e7b00/structure/9c6701e7-f46f-406c-9087-45f54e5f7a30	U6#1	Benfluralin	CCCCc1nc2cc(C(F)(F)F)cc([N+](=O)[O-])c2n1CC	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/ebe792b0-8924-4a2f-9904-ff5bd0f2aac9	IIA 7.1.1.1.1/01, Graper, 1990a	no description				pH		&#176;C	8.8	mEq/100g						1/3 bar MHC	75.0		Sandy loam	66.0	21.0	13.0
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/d3744c55-117a-42ab-858a-2fc7a9d94c8c/structure/39e6259c-e3c0-49f3-9b11-f02a3eb9599c	B3	Benfluralin	Nc1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-]																							
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/d7a3a6de-0c4e-4357-9cb7-be1213933852/structure/faaca96d-acc6-423c-a12d-dfe4d883b7d1	B38	Benfluralin	CCCCNc1c(N)cc(C(F)(F)F)cc1[N+](=O)[O-]																							
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/19dd37d2-c9a5-4134-942a-f204fabae026/structure/af5e1dec-8d99-45cc-add0-21edae0169d4	B36	Benfluralin	CCCCN(CC)c1c(N)cc(C(F)(F)F)cc1[N+](=O)[O-]	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/ebe792b0-8924-4a2f-9904-ff5bd0f2aac9	IIA 7.1.1.1.1/01, Graper, 1990a	no description				pH		&#176;C	8.8	mEq/100g						1/3 bar MHC	75.0		Sandy loam	66.0	21.0	13.0
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/837880a7-3ca0-44bd-a8c0-cc33fc987f4c/structure/189b6054-d792-49d1-929f-6b7732b35aa2	CO2	Benfuracarb	O=C=O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/86d8a557-f055-4901-94b7-946d851a8eb8	IIA, 7.1.1.1.1,  7.1.1.2.1.1/01, Van Noorloos, Slangen, 2002a, 2002b	no description				pH		&#176;C	10.0	mEq/100g		71.6	171.6			MWHC	40.0		Sandy loam	57.8	33.3	9.0
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/3cf9ae8c-3539-4881-a4e7-ebceb0fad2b3/structure/274b25c2-753d-46f6-91fc-014dcefc70aa	IN-B6895	Bensulfuron methyl	O=C1NS(=O)(=O)Cc2ccccc21	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/152760f9-257d-475a-b72c-b8a88a715854	IIA 7.1.1.1.1/01, Anderson, Swain, 2002	no description				pH		&#176;C	2.59	mEq/100g		49.2	32.5			MWHC at 0 bar	50.0		Loamy sand	78.4	14.8	6.8
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/837880a7-3ca0-44bd-a8c0-cc33fc987f4c/structure/189b6054-d792-49d1-929f-6b7732b35aa2	CO2	Bensulfuron methyl	O=C=O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/8fd30763-b110-476d-ac84-360888048fca	IIA 7.1.1.1.1/03, 7.1.1.2.1/10, Yordy	no description				pH		&#176;C	17.5	mEq/100g					 	MHC	70.0		Silt loam	25.0	63.0	12.0
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/b6eea06d-e655-4491-9a6e-dcfe0803b575/structure/f10527b4-703f-4247-8026-fb6199026a64	6-OH-bentazone	Bentazone	CC(C)N1C(=O)c2cc(O)ccc2NS1(=O)=O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/557b1a28-c1eb-480e-8c20-e5ab39e7263d	scenario 87	no description		Minor																		
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/e52a8b49-4a30-4b8b-836a-0a45177be852/structure/7cbb7bbc-60fb-4c3c-b57a-e73881dc18cb	8-OH-bentazone	Bentazone	CC(C)N1C(=O)c2cccc(O)c2NS1(=O)=O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/d6aa45ce-eabc-4480-a050-bce32815607c	scenario 88	no description		Minor																		
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/154de0a0-b48c-421b-bcec-74da01afca1d/structure/82a3528c-08c9-4fad-99d9-7e8faf4cbe79	6-bromo-bentazone	Bentazone	CC(C)N1C(=O)c2cc(Br)ccc2NS1(=O)=O																							
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/515e7675-2fad-4e7e-a6fe-1df0c9987424/structure/ef2d98cb-bb9a-4f91-9acf-c451b1d82e03	8-bromo-bentazone	Bentazone	CC(C)N1C(=O)c2cccc(Br)c2NS1(=O)=O																							
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/837880a7-3ca0-44bd-a8c0-cc33fc987f4c/structure/189b6054-d792-49d1-929f-6b7732b35aa2	CO2	Bentazone	O=C=O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/64a37bbc-a594-428e-9a23-84c4bc6fccf9	IIA 7.2.1/01, Tornisielo, Sacchi, 2011b	no description				pH		&#176;C				341.0	270.0			MWHC	40.0		Loamy sand	85.6	9.6	4.8
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/04c7826b-ad00-4a6f-bedd-c38512df38fa/structure/e3e4f881-d889-4930-beae-f184428b605a	8-chloro-bentazone	Bentazone	CC(C)N1C(=O)c2cccc(Cl)c2NS1(=O)=O																							
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/231d50d3-4fbb-4cff-9de9-0de05d1c9902/structure/68747e7e-17d3-4c86-aa79-451aff4624aa	6-chloro-bentazone	Bentazone	CC(C)N1C(=O)c2cc(Cl)ccc2NS1(=O)=O																							
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/91eb363f-2ab3-4757-b873-e23f20e778ce/structure/c26e82ac-11e0-439e-ac7b-f4f5506b21d0	M-3	Benthiavalicarb	CC(O)c1nc2ccc(F)cc2s1																							
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/70123d79-25ea-405b-a072-907f0ba771c2/structure/90903e49-f0b3-4b15-ab26-bf7388e1f810	M-8	Benthiavalicarb	CC(=O)NC(C)c1nc2ccc(F)cc2s1																							
